217.182.0.8/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.0.12/30,2856883,3017382,,0,0,49090,52.3016,8.0145,20,
217.182.0.16/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.0.32/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.0.64/28,2759794,3017382,,0,0,1018,52.3672,4.9180,20,
217.182.0.80/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.0.96/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.0.128/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.0.192/32,2921044,3017382,,0,0,,51.2993,9.4910,200,
217.182.0.193/32,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.0.194/31,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.0.196/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.0.200/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.0.208/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.0.224/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.1.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.2.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.4.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.5.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.5.128/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.5.144/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.5.148/31,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.5.150/32,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.5.151/32,3175395,3017382,,0,0,,43.1479,12.1097,500,
217.182.5.152/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.5.160/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.5.192/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.6.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.8.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.10.0/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.10.16/31,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.10.18/32,3117735,3017382,,0,0,28085,40.4153,-3.6940,20,
217.182.10.19/32,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.10.20/32,3117735,3017382,,0,0,28085,40.4153,-3.6940,20,
217.182.10.21/32,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.10.22/31,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.10.24/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.10.32/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.10.64/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.10.128/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.11.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.12.0/22,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.16.0/21,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.24.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.25.0/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.25.32/29,2895669,3017382,,0,0,58636,51.3837,7.7127,20,
217.182.25.40/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.25.48/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.25.64/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.25.128/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.26.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.28.0/22,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.32.0/20,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.48.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.48.128/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.48.192/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.48.224/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.48.228/30,2643743,3017382,,0,0,EC1N,51.5081,-0.1278,20,
217.182.48.232/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.48.240/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.49.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.50.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.52.0/22,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.56.0/22,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.60.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.62.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.63.0/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.63.16/31,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.63.18/32,2739848,3017382,,0,0,4740,41.5371,-8.7870,20,
217.182.63.19/32,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.63.20/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.63.24/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.63.32/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.63.64/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.63.128/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.63.192/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.63.224/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.63.240/28,2783310,3017382,,0,0,1930,50.8799,4.4748,20,
217.182.64.0/21,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.72.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.74.0/30,756135,3017382,,0,0,00-007,52.2372,21.0123,20,
217.182.74.4/31,756135,3017382,,0,0,00-007,52.2372,21.0123,20,
217.182.74.6/32,756135,3017382,,0,0,00-007,52.2372,21.0123,20,
217.182.74.7/32,3082597,3017382,,0,0,71-782,53.4762,14.5458,20,
217.182.74.8/29,756135,3017382,,0,0,00-007,52.2372,21.0123,20,
217.182.74.16/28,756135,3017382,,0,0,00-007,52.2372,21.0123,20,
217.182.74.32/27,756135,3017382,,0,0,00-007,52.2372,21.0123,20,
217.182.74.64/26,756135,3017382,,0,0,00-007,52.2372,21.0123,20,
217.182.74.128/25,756135,3017382,,0,0,00-007,52.2372,21.0123,20,
217.182.75.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.75.128/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.75.192/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.75.196/31,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.75.198/32,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.75.199/32,756135,3017382,,0,0,00-510,52.2299,21.0093,20,
217.182.75.200/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.75.208/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.75.224/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.76.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.78.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.78.128/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.78.132/31,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.78.134/32,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.78.135/32,798544,3017382,,0,0,,52.2394,21.0362,200,
217.182.78.136/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.78.144/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.78.160/27,756135,3017382,,0,0,00-510,52.2299,21.0093,20,
217.182.78.192/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.79.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.79.128/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.79.192/32,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.79.193/32,756135,3017382,,0,0,00-510,52.2299,21.0093,20,
217.182.79.194/31,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.79.196/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.79.200/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.79.208/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.79.224/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.80.0/20,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.96.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.97.0/24,2643743,3017382,,0,0,WC1V,51.5081,-0.1278,20,
217.182.98.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.98.128/25,2643743,3017382,,0,0,WC1V,51.5081,-0.1278,20,
217.182.99.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.100.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.101.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.101.128/27,2988507,3017382,,0,0,75008,48.8558,2.3494,20,
217.182.101.160/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.101.192/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.102.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.104.0/21,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.112.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.112.128/26,3117735,3017382,,0,0,28085,40.4153,-3.6940,20,
217.182.112.192/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.113.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.114.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.116.0/22,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.120.0/21,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.128.0/21,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.136.0/22,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.140.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.141.0/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.141.64/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.141.80/32,2982681,3017382,,0,0,59100,50.6974,3.1780,20,
217.182.141.81/32,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.141.82/31,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.141.84/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.141.88/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.141.96/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.141.128/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.142.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.143.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.143.128/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.143.192/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.143.196/32,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.143.197/32,2982681,3017382,,0,0,59100,50.6974,3.1780,20,
217.182.143.198/31,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.143.200/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.143.208/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.143.224/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.144.0/20,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.160.0/19,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.192.0/22,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.196.0/23,2921044,3017382,,0,0,,51.2993,9.4910,200,
217.182.198.0/27,2921044,3017382,,0,0,,51.2993,9.4910,200,
217.182.198.32/28,2921044,3017382,,0,0,,51.2993,9.4910,200,
217.182.198.48/29,2921044,3017382,,0,0,,51.2993,9.4910,200,
217.182.198.56/32,2921044,3017382,,0,0,,51.2993,9.4910,200,
217.182.198.57/32,2842647,3017382,,0,0,66111,49.2481,6.9979,20,
217.182.198.58/31,2921044,3017382,,0,0,,51.2993,9.4910,200,
217.182.198.60/30,2921044,3017382,,0,0,,51.2993,9.4910,200,
217.182.198.64/26,2921044,3017382,,0,0,,51.2993,9.4910,200,
217.182.198.128/25,2921044,3017382,,0,0,,51.2993,9.4910,200,
217.182.199.0/24,2877648,3017382,,0,0,65556,50.3847,8.0475,20,
217.182.200.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.201.0/24,756135,3017382,,0,0,00-510,52.2299,21.0093,20,
217.182.202.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.204.0/22,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.208.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.210.0/31,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.210.2/32,2988507,3017382,,0,0,75001,48.8558,2.3494,20,
217.182.210.3/32,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.210.4/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.210.8/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.210.16/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.210.32/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.210.64/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.210.128/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.211.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.212.0/22,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.216.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.218.0/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.218.32/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.218.40/29,3128760,3017382,,0,0,08001,41.3768,2.1669,20,
217.182.218.48/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.218.64/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.218.128/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.219.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.220.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.221.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.221.128/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.221.192/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.221.224/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.221.240/29,2921044,3017382,,0,0,,51.2993,9.4910,200,
217.182.221.248/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.222.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.223.0/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.223.64/26,2643743,3017382,,0,0,WC1V,51.5081,-0.1278,20,
217.182.223.128/26,2643743,3017382,,0,0,WC1V,51.5081,-0.1278,20,
217.182.223.192/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.224.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.224.128/28,2874545,3017382,,0,0,39104,52.1340,11.6259,20,
217.182.224.144/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.224.160/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.224.192/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.225.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.226.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.227.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.227.128/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.227.192/26,2643743,3017382,,0,0,WC1V,51.5081,-0.1278,20,
217.182.228.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.230.0/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.230.64/26,2643743,3017382,,0,0,WC1V,51.5081,-0.1278,20,
217.182.230.128/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.230.192/26,2988507,3017382,,0,0,75006,48.8558,2.3494,20,
217.182.231.0/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.231.64/26,2988507,3017382,,0,0,75006,48.8558,2.3494,20,
217.182.231.128/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.231.192/26,2988507,3017382,,0,0,75006,48.8558,2.3494,20,
217.182.232.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.233.0/26,2988507,3017382,,0,0,75006,48.8558,2.3494,20,
217.182.233.64/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.233.128/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.234.0/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.234.32/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.234.48/30,3129857,3017382,,0,0,28300,40.0368,-3.6045,20,
217.182.234.52/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.234.56/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.234.64/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.234.128/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.234.144/32,2982681,3017382,,0,0,,50.6974,3.1780,20,
217.182.234.145/32,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.234.146/31,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.234.148/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.234.152/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.234.160/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.234.192/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.235.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.236.0/22,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.240.0/22,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.244.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.246.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.247.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.247.128/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.247.192/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.247.224/32,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.247.225/32,2982681,3017382,,0,0,59100,50.6974,3.1780,20,
217.182.247.226/31,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.247.228/30,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.247.232/29,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.247.240/28,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.248.0/24,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.249.0/27,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.249.32/27,2649937,3017382,,0,0,DA8,51.4870,0.1812,20,
217.182.249.64/26,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.249.128/25,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.250.0/23,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.182.252.0/22,3017382,3017382,,0,0,,48.8582,2.3387,500,
217.183.0.0/23,2965140,2963597,,0,0,T45,51.9140,-8.4016,20,
217.183.2.0/23,2965140,2963597,,0,0,T45,51.9140,-8.4016,5,
217.183.4.0/22,2965140,2963597,,0,0,T45,51.9140,-8.4016,20,
217.183.8.0/22,2964180,2963597,,0,0,H91,53.2702,-9.0503,10,
217.183.12.0/22,2960949,2963597,,0,0,R21,52.6849,-7.0241,20,
217.183.16.0/22,2964472,2963597,,0,0,A85,53.5108,-6.5462,20,
217.183.20.0/22,2964472,2963597,,0,0,A85,53.5108,-6.5462,10,
217.183.24.0/22,2964574,2963597,,0,0,D02,53.3382,-6.2591,10,
217.183.28.0/23,2966131,2963597,,0,0,A94,53.3037,-6.1831,100,
217.183.30.0/23,2964403,2963597,,0,0,Y21,52.5003,-6.5643,10,
217.183.32.0/20,2961730,2963597,,0,0,E53,52.9511,-7.8017,20,
217.183.48.0/23,2962283,2963597,,0,0,V42,52.4493,-9.0687,50,
217.183.50.0/23,2961297,2963597,,0,0,K67,53.4580,-6.2179,10,
217.183.52.0/22,2962283,2963597,,0,0,V42,52.4493,-9.0687,100,
217.183.56.0/23,2964574,2963597,,0,0,D07,53.3641,-6.2923,5,
217.183.58.0/23,2962587,2963597,,0,0,P67,52.2705,-8.2654,10,
217.183.60.0/22,2963517,2963597,,0,0,,52.1667,-9.7500,50,
217.183.64.0/21,3314017,2963597,,0,0,N37,53.3947,-7.7128,10,
217.183.72.0/21,2964574,2963597,,0,0,D08,53.3297,-6.2708,5,
217.183.80.0/21,2962304,2963597,,0,0,E45,52.8611,-8.1901,50,
217.183.88.0/22,2962308,2963597,,0,0,C15,53.5542,-6.7878,100,
217.183.92.0/24,2962308,2963597,,0,0,C15,53.5542,-6.7878,10,
217.183.93.0/24,2964574,2963597,,0,0,D02,53.3382,-6.2591,20,
217.183.94.0/23,2962308,2963597,,0,0,C15,53.5542,-6.7878,20,
217.183.96.0/20,2963281,2963597,,0,0,F31,53.5834,-9.1177,20,
217.183.112.0/23,2964405,2963597,,0,0,V95,52.8451,-8.9878,10,
217.183.114.0/23,2966360,2963597,,0,0,E34,52.4482,-8.0613,10,
217.183.116.0/22,2966778,2963597,,0,0,F26,54.1162,-9.1656,10,
217.183.120.0/21,2962745,2963597,,0,0,P12,51.9017,-8.9492,50,
217.183.128.0/22,2960992,2963597,,0,0,X91,52.2568,-7.1097,100,
217.183.132.0/23,2960992,2963597,,0,0,X91,52.2568,-7.1097,10,
217.183.134.0/23,2962840,2963597,,0,0,N39,53.7266,-7.7965,10,
217.183.136.0/22,2963958,2963597,,0,0,H91,53.0701,-8.8142,20,
217.183.140.0/22,2966778,2963597,,0,0,F26,54.1162,-9.1656,10,
217.183.144.0/20,2965140,2963597,,0,0,T12,51.8755,-8.4930,50,
217.183.160.0/22,2962943,2963597,,0,0,V94,52.6669,-8.6274,10,
217.183.164.0/23,2961423,2963597,,0,0,F91,54.2746,-8.4761,10,
217.183.166.0/23,2964661,2963597,,0,0,A92,53.7154,-6.3420,5,
217.183.168.0/21,2961214,2963597,,0,0,E41,52.6849,-7.7995,50,
217.183.176.0/22,2962283,2963597,,0,0,V42,52.4493,-9.0687,10,
217.183.180.0/23,2964574,2963597,,0,0,A94,53.3037,-6.1831,5,
217.183.182.0/23,2964180,2963597,,0,0,H91,53.2702,-9.0503,10,
217.183.184.0/23,2964574,2963597,,0,0,D02,53.3382,-6.2591,10,
217.183.186.0/23,2964540,2963597,,0,0,A91,53.9957,-6.4249,5,
217.183.188.0/23,2962943,2963597,,0,0,V94,52.6669,-8.6274,10,
217.183.190.0/23,2964436,2963597,,0,0,R45,53.3501,-7.0589,5,
217.183.192.0/21,2962304,2963597,,0,0,E45,52.8611,-8.1901,50,
217.183.200.0/22,2962026,2963597,,0,0,R32,53.0387,-7.2966,10,
217.183.204.0/23,2960869,2963597,,0,0,P36,51.9512,-7.8504,10,
217.183.206.0/23,2964574,2963597,,0,0,D12,53.3230,-6.3159,5,
217.183.208.0/20,2966371,2963597,,0,0,R42,53.1928,-7.9912,20,
217.183.224.0/20,2962026,2963597,,0,0,R32,53.0387,-7.2966,10,
217.183.240.0/21,2963370,2963597,,0,0,V93,51.8788,-9.5722,100,
217.183.248.0/22,2963398,2963597,,0,0,R95,52.6596,-7.2546,20,
217.183.252.0/22,2962568,2963597,,0,0,H18,54.2504,-6.9697,5,
217.184.0.0/13,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.192.0.0/20,6291862,2658434,,0,0,8345,47.3364,8.8386,50,
217.192.16.0/20,2657896,2658434,,0,0,8057,47.3976,8.5442,50,
217.192.32.0/20,2657896,2658434,,0,0,8057,47.3976,8.5442,50,
217.192.48.0/20,2657896,2658434,,0,0,8057,47.3976,8.5442,100,
217.192.64.0/18,2660646,2658434,,0,0,1201,46.2070,6.1510,100,
217.192.128.0/20,2658125,2658434,,0,0,1651,46.6435,7.1180,100,
217.192.144.0/21,2658125,2658434,,0,0,1651,46.6435,7.1180,100,
217.192.152.0/25,2658125,2658434,,0,0,1651,46.6435,7.1180,100,
217.192.152.128/26,2658125,2658434,,0,0,1651,46.6435,7.1180,100,
217.192.152.192/30,2658125,2658434,,0,0,1651,46.6435,7.1180,100,
217.192.152.196/32,2661552,2658434,,0,0,3172,46.9160,7.3704,20,
217.192.152.197/32,2658125,2658434,,0,0,1651,46.6435,7.1180,100,
217.192.152.198/31,2658125,2658434,,0,0,1651,46.6435,7.1180,100,
217.192.152.200/29,2658125,2658434,,0,0,1651,46.6435,7.1180,100,
217.192.152.208/28,2658125,2658434,,0,0,1651,46.6435,7.1180,100,
217.192.152.224/27,2658125,2658434,,0,0,1651,46.6435,7.1180,100,
217.192.153.0/24,2658125,2658434,,0,0,1651,46.6435,7.1180,100,
217.192.154.0/23,2658125,2658434,,0,0,1651,46.6435,7.1180,100,
217.192.156.0/22,2658125,2658434,,0,0,1651,46.6435,7.1180,100,
217.192.160.0/19,2661552,2658434,,0,0,3027,46.9533,7.3824,50,
217.192.192.0/18,2659546,2658434,,0,0,3110,46.8762,7.5743,100,
217.193.0.0/17,2661604,2658434,,0,0,4058,47.5702,7.6187,100,
217.193.128.0/20,2661604,2658434,,0,0,4054,47.5507,7.5718,50,
217.193.144.0/20,2659147,2658434,,0,0,4133,47.5318,7.6911,50,
217.193.160.0/20,2658724,2658434,,0,0,8952,47.3940,8.4450,10,
217.193.176.0/20,2660812,2658434,,0,0,8320,47.3841,8.7502,100,
217.193.192.0/18,2661604,2658434,,0,0,4058,47.5702,7.6187,100,
217.194.0.0/20,3176515,3175395,,0,0,03100,41.6331,13.3415,20,
217.194.16.0/20,2750405,2750405,,0,0,,52.3824,4.8995,100,
217.194.32.0/23,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.0/29,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.8/31,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.10/32,2867714,2921044,,0,0,80333,48.1477,11.5695,20,
217.194.34.11/32,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.12/30,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.16/28,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.32/27,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.64/27,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.96/32,2929567,2921044,,0,0,91052,49.5850,11.0092,20,
217.194.34.97/32,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.98/31,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.100/30,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.104/29,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.112/31,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.114/32,2921044,2921044,,0,0,,51.2993,9.4910,200,
217.194.34.115/32,2934691,2921044,,0,0,47051,51.4294,6.7677,20,
